PDSFD_1000_01_NJSB_10LCA00CT301,PDSFD_1000_01_NJSB_10LCA20CP101,PDSFD_1000_01_NJSB_10LCA50CF101_2S,PDSFD_1000_01_NJSB_10LCB10AP001-A,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI7,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI8,PDSFD_1000_01_NJSB_10LCB10CT351,PDSFD_1000_01_NJSB_10LCB10CT353,PDSFD_1000_01_NJSB_10LCB10CT355,PDSFD_1000_01_NJSB_10LCB10CT361,PDSFD_1000_01_NJSB_10LCB10CT363,PDSFD_1000_01_NJSB_10LCB10CT364,PDSFD_1000_01_NJSB_10LCB10CT365,PDSFD_1000_01_XHSB_10PCB20CT301
37.26887,2.394775,1946.869,52.8511,67.91743,43.25562,40.0992,39.3408,40.60527,27.47812,5.50469,53.02259,45.92131,9.136074
37.14242,2.402099,1944.077,53.53774,67.81904,43.29758,40.0992,39.3408,40.73175,27.47812,5.379539,53.02259,45.92131,9.136074
37.14242,2.405151,1950.22,53.68652,67.72065,43.30139,40.0992,39.3408,40.73175,27.47812,5.50469,53.02259,45.92131,9.136074
37.14242,2.401794,1938.753,53.6087,67.62226,43.22662,40.0992,39.46722,40.70645,27.47812,5.604813,53.02259,45.92131,9.136074
37.14242,2.403503,1925.536,53.59267,67.52387,43.15414,40.0992,39.46722,40.70645,27.47812,5.50469,53.02259,45.92131,9.136074
37.01597,2.394348,1932.945,53.02276,67.42548,43.15719,40.0992,39.46722,40.73175,27.47812,5.50469,53.14954,45.92131,9.136074
37.01597,2.388,1927.137,52.69317,67.3271,43.12286,40.0992,39.46722,40.63057,27.47812,5.50469,53.04799,45.92131,9.136074
37.01597,2.393005,1921.626,52.83966,67.22871,43.08548,40.0992,39.46722,40.73175,27.47812,5.604813,53.02259,45.92131,9.136074
37.01597,2.384521,1904.277,52.07977,67.13033,42.94357,40.0992,39.3408,40.60527,27.47812,5.629844,53.14954,45.92131,9.136074
37.01597,2.382568,1907.516,52.06832,67.03194,42.97027,40.0992,39.3408,40.60527,27.47812,5.755004,53.02259,45.92131,9.136074
36.88953,2.388367,1898.766,52.0546,66.20757,42.94968,40.0992,39.3408,40.60527,27.47812,5.654876,53.02259,45.92131,9.136074
36.88953,2.381897,1876.614,51.32675,66.13226,42.79785,40.0992,39.3408,40.60527,27.47812,5.629844,53.14954,45.92131,9.136074
36.88953,2.379211,1874.268,51.3176,66.05696,42.7597,39.97275,39.21438,40.4788,27.47812,5.755004,53.14954,45.92131,9.136074
36.7631,2.380127,1857.328,50.47073,65.98166,42.67196,39.97275,39.21438,40.4788,27.47812,5.629844,53.14954,45.92131,9.136074
36.7631,2.388062,1842.994,50.50507,65.90636,42.60711,39.84631,39.21438,40.4788,27.47812,5.50469,53.14954,45.92131,9.136074
36.63667,2.37738,1834.803,50.28763,65.83105,42.53464,39.84631,39.08796,40.35234,27.47812,5.629844,53.14954,45.92131,9.136074
36.63667,2.366089,1836.292,49.66965,65.75575,42.46978,39.71986,39.08796,40.35234,27.47812,5.629844,53.27649,45.79464,9.136074
36.51024,2.373596,1828.585,49.75661,65.68045,42.48428,39.71986,39.08796,40.22588,27.47812,5.529721,53.14954,45.79464,9.136074
36.51024,2.367188,1832.197,49.74976,65.60515,42.46292,39.59343,38.96155,40.22588,27.47812,5.629844,53.14954,45.79464,9.136074
36.51024,2.372314,1859.487,50.48446,65.52985,42.62848,39.59343,38.96155,40.22588,27.47812,5.50469,53.14954,45.79464,9.136074
36.38382,2.378296,1836.702,50.54168,65.3075,42.54837,39.59343,38.83514,40.09943,27.47812,5.654876,53.14954,45.79464,9.136074
36.38382,2.375549,1847.499,50.55313,65.35083,42.59262,39.467,38.83514,40.09943,27.47812,5.755004,53.14954,45.79464,9.136074
36.38382,2.384277,1846.642,50.4982,65.39417,42.58957,39.467,38.83514,39.97298,27.47812,5.755004,53.14954,45.79464,9.136074
36.2574,2.377014,1894.931,51.89438,65.43749,42.84744,39.467,38.83514,39.97298,27.47812,5.629844,53.02259,45.79464,9.136074
36.2574,2.381165,1893.442,51.46865,65.48083,42.8627,39.467,38.83514,39.97298,27.47812,5.755004,53.02259,45.79464,9.136074
36.2574,2.381836,1885.251,51.27411,65.52415,42.79022,39.467,38.83514,39.97298,27.47812,5.780037,53.02259,45.79464,9.136074
36.2574,2.368835,1886.927,51.28326,65.56749,42.74826,39.467,38.83514,39.97298,27.47812,5.880168,53.02259,45.79464,9.136074
36.2574,2.374634,1846.531,50.56229,65.61082,42.55371,39.467,38.83514,39.97298,27.47812,5.880168,53.02259,45.79464,9.136074
36.2574,2.370667,1835.547,49.77264,65.65415,42.45834,39.467,38.70874,39.97298,27.47812,5.755004,53.14954,45.79464,9.136074
36.2574,2.365784,1841.132,49.69253,65.69748,42.4736,39.467,38.70874,39.97298,27.47812,5.755004,53.14954,45.79464,9.136074
36.2574,2.367615,1832.383,49.78408,65.39281,42.42782,39.34057,38.70874,39.97298,27.47812,5.880168,53.02259,45.79464,9.136074
36.13099,2.361938,1843.515,50.38605,65.30411,42.46902,39.34057,38.70874,39.84653,27.47812,5.880168,53.04799,45.79464,9.136074
36.13099,2.360168,1856.769,50.5188,65.2154,42.52319,39.34057,38.58234,39.84653,27.47812,5.880168,53.02259,45.79464,9.136074
36.13099,2.369018,1839.42,49.77035,65.12669,42.47818,39.23944,38.58234,39.84653,27.47812,5.905202,53.02259,45.79464,9.136074
36.00459,2.356018,1879.779,50.54626,65.03798,42.61703,39.21415,38.58234,39.72009,27.47812,5.880168,53.02259,45.79464,9.136074
36.00459,2.368042,1849.956,50.50507,64.94926,42.51175,39.21415,38.58234,39.72009,27.47812,5.980303,53.02259,45.79464,9.136074
36.00459,2.361389,1828.436,49.71771,64.86056,42.38281,39.21415,38.48123,39.72009,27.47812,5.905202,53.02259,45.79464,9.136074
35.87819,2.368042,1830.074,49.73373,64.77184,42.3996,39.21415,38.45596,39.72009,27.47812,5.880168,53.02259,45.79464,9.136074
35.87819,2.354309,1844.93,49.71771,64.68314,42.43393,39.21415,38.45596,39.72009,27.47812,5.880168,53.02259,45.79464,9.136074
35.87819,2.367676,1824.787,49.72687,64.59443,42.35992,39.08774,38.45596,39.72009,27.47812,5.755004,53.02259,45.79464,9.136074
35.87819,2.34905,1833.22,49.7879,64.85969,42.34581,39.08774,38.45596,39.61473,27.47812,5.880168,53.02259,45.79464,9.136074
35.75179,2.348999,1825.123,49.71542,64.74033,42.28668,39.08774,38.45596,39.59365,27.47812,5.755004,53.02259,45.66797,9.136074
35.75179,2.352966,1832.197,49.70398,64.62098,42.37442,39.08774,38.32957,39.59365,27.47812,5.755004,53.02259,45.66797,9.136074
35.75179,2.354187,1824.192,49.77264,64.50163,42.33627,38.96133,38.32957,39.59365,27.47812,5.755004,53.14954,45.66797,9.136074
35.6254,2.363952,1838.712,49.77264,64.38226,42.42401,38.96133,38.32957,39.46722,27.47812,5.755004,53.02259,45.66797,9.136074
35.6254,2.357544,1791.242,48.93723,64.26291,42.16461,38.96133,38.20318,39.46722,27.47812,5.755004,53.14954,45.79464,9.136074
35.6254,2.35083,1798.688,48.983,64.14355,42.14172,38.83492,38.20318,39.46722,27.47812,5.755004,53.14954,45.66797,9.136074
35.6254,2.364868,1760.712,48.25058,64.02419,42.03491,38.83492,38.20318,39.46722,27.47812,5.755004,53.14954,45.66797,9.136074
35.6254,2.35199,1764.808,48.02628,63.90484,42.00058,38.83492,38.20318,39.3408,27.47812,5.855135,53.14954,45.66797,9.136074
35.6254,2.355835,1758.962,48.15902,63.78548,42.00058,38.70852,38.07681,39.21438,27.47812,5.755004,53.14954,45.66797,9.136074
35.6254,2.353333,1773.855,48.20709,63.97685,42.03949,38.70852,38.07681,39.21438,27.47812,5.755004,53.04799,45.66797,9.136074
35.6254,2.347046,1810.23,48.98758,63.75329,42.18979,38.58212,37.95043,39.21438,27.47812,5.880168,53.02259,45.66797,9.136074
35.6254,2.346069,1817.229,48.96011,63.52973,42.25921,38.58212,37.95043,39.21438,27.47812,5.780037,53.02259,45.66797,9.136074
35.60012,2.356069,1800.55,48.97346,63.30617,42.20148,38.58212,37.95043,39.08796,27.47812,5.984476,53.02259,45.66797,9.010789
35.49901,2.349243,1799.88,48.983,63.08261,42.15851,38.58212,37.95043,39.08796,27.47812,5.880168,53.02259,45.66797,9.136074
35.49901,2.356628,1796.827,48.96011,62.85905,42.19894,38.58212,37.95043,39.08796,27.47812,5.755004,53.02259,45.66797,9.136074
35.49901,2.251343,1770.765,45.85876,61.85443,41.33682,38.45573,37.95043,39.08796,27.47812,5.755004,52.89565,45.54131,9.136074
35.37263,2.250427,1789.567,46.67129,61.97863,41.41312,38.45573,37.82407,38.96155,27.47812,5.880168,52.64178,45.54131,9.136074
35.37263,2.254089,1780.259,45.85876,62.10283,41.38641,38.32934,37.82407,38.96155,27.47812,5.755004,52.64178,45.41465,9.010789
35.37263,2.243408,1796.455,46.65985,62.22702,41.3826,38.20296,37.6977,38.83514,27.47812,5.880168,52.51485,45.41465,9.010789
35.37263,2.242188,1778.025,45.88165,62.35122,41.29104,38.20296,37.57134,38.83514,27.35215,5.880168,52.51485,45.288,9.010789
35.37263,2.24585,1793.848,46.62552,62.47541,41.41312,38.07658,37.57134,38.70874,27.35215,5.755004,52.38793,45.288,9.010789
35.37263,2.248901,1778.397,45.92743,62.59961,41.32537,38.07658,37.57134,38.58234,27.35215,5.755004,52.38793,45.16135,9.010789
35.24625,2.250122,1810.156,46.65298,62.72381,41.5451,37.95021,37.44499,38.58234,27.35215,5.755004,52.38793,45.16135,9.010789
35.24625,2.234436,1831.861,46.60491,62.848,41.53442,37.95021,37.44499,38.58234,27.35215,5.955271,52.2864,45.16135,9.010789
35.24625,2.244995,1815.778,46.66671,62.9722,41.51535,37.95021,37.31864,38.45596,27.35215,5.755004,52.26102,45.16135,9.010789
35.24625,2.24176,1837.074,47.47009,62.7365,41.61148,37.95021,37.31864,38.45596,27.35215,5.729972,52.26102,45.16135,9.010789
35.21466,2.234558,1836.106,46.61407,62.53077,41.56952,37.82384,37.31864,38.45596,27.22618,5.755004,52.26102,45.16135,9.010789
35.11988,2.245239,1806.135,46.62552,62.32505,41.45508,37.82384,37.1923,38.45596,27.22618,5.755004,52.26102,45.16135,9.010789
35.11988,2.240356,1784.168,45.92743,62.11932,41.32156,37.82384,37.1923,38.32957,27.22618,5.755004,52.26102,45.16135,9.010789
35.11988,2.236389,1786.03,45.87021,61.91359,41.31012,37.69748,37.1923,38.32957,27.22618,5.755004,52.38793,45.16135,9.010789
34.99352,2.230286,1808.555,46.59118,61.70787,41.38641,37.69748,37.1923,38.32957,27.22618,5.755004,52.26102,45.03471,9.010789
34.99352,2.240967,1777.839,45.91599,61.50214,41.29868,37.69748,37.06596,38.20318,27.22618,5.755004,52.26102,45.03471,9.010789
34.99352,2.226623,1760.712,45.14923,61.29641,41.0965,37.57112,37.06596,38.20318,27.22618,5.755004,52.38793,45.03471,9.010789
34.99352,2.226013,1763.318,45.08056,60.7341,41.1232,37.57112,36.93962,38.20318,27.22618,5.755004,52.38793,45.03471,9.010789
34.86715,2.224487,1754.755,45.09201,60.68924,41.08123,37.57112,36.93962,38.07681,27.10022,5.880168,52.38793,45.03471,9.010789
34.86715,2.239441,1711.753,44.34814,60.64438,40.90957,37.44476,36.93962,37.95043,27.10022,5.755004,52.38793,45.03471,9.010789
34.86715,2.230835,1731.97,44.30237,60.59952,40.98587,37.31841,36.81329,37.95043,27.10022,5.755004,52.38793,45.00938,8.910563
34.7408,2.23645,1691.946,43.54935,60.55466,40.80963,37.31841,36.81329,37.95043,27.10022,5.880168,52.38793,45.00938,9.010789
34.7408,2.224915,1722.922,44.3367,60.5098,40.9256,37.19207,36.68697,37.82407,27.10022,5.780037,52.38793,45.03471,8.885508
34.7408,2.22229,1696.86,43.55164,60.46494,40.77072,37.19207,36.68697,37.82407,27.10022,5.755004,52.36255,44.90807,9.010789
34.61444,2.207703,1726.31,44.30008,60.42007,40.83862,37.06573,36.56065,37.6977,27.10022,5.755004,52.2864,44.90807,9.010789
34.61444,2.219604,1742.841,45.16067,60.37521,40.98969,37.06573,36.56065,37.57134,26.97426,5.629844,52.26102,44.90807,8.885508
34.61444,2.227234,1701.142,44.32526,60.33035,40.81039,36.93939,36.56065,37.57134,26.97426,5.629844,52.26102,44.90807,8.885508
34.4881,2.227539,1688.111,43.53561,59.76083,40.76461,36.93939,36.43433,37.57134,26.97426,5.50469,52.26102,44.90807,8.885508
34.4881,2.224182,1732.789,45.11489,59.33541,40.98587,36.93939,36.43433,37.44499,26.97426,5.629844,52.26102,44.90807,8.885508
34.36176,2.226623,1743.4,45.10345,58.90998,41.02402,36.81306,36.30802,37.44499,26.97426,5.629844,52.26102,44.90807,9.010789
34.36176,2.226929,1733.347,44.27948,58.48455,40.97442,36.81306,36.30802,37.31864,26.97426,5.629844,52.26102,44.90807,9.010789
34.36176,2.149719,1640.827,41.2468,57.29472,39.90631,36.81306,36.30802,37.31864,26.97426,5.629844,52.26102,44.90807,8.885508
34.36176,2.120727,1671.357,41.25824,57.65299,39.91013,36.68674,36.30802,37.31864,26.97426,5.629844,52.00719,44.78144,8.885508
34.36176,2.12439,1678.431,41.20101,58.01126,39.96734,36.56042,36.18171,37.1923,26.8483,5.50469,51.88029,44.65482,8.885508
34.36176,2.118347,1707.322,42.00897,58.36953,40.06881,36.4341,36.05541,37.09122,26.8483,5.604813,51.75339,44.65482,8.885508
34.36176,2.126159,1719.758,42.76657,58.7278,40.19546,36.4341,35.92912,37.06596,26.8483,5.629844,51.6265,44.52819,8.885508
34.36176,2.125305,1738.56,42.71164,59.30057,40.27938,36.30779,35.92912,36.93962,26.8483,5.50469,51.6265,44.52819,8.885508
34.36176,2.120422,1745.373,42.77344,59.0705,40.26489,36.30779,35.80283,36.93962,26.8483,5.529721,51.49961,44.4269,8.885508
34.36176,2.119812,1744.628,42.79175,58.84043,40.26642,36.30779,35.80283,36.81329,26.8483,5.50469,51.49961,44.40157,8.885508
34.36176,2.115234,1759.968,42.73453,58.61036,40.31829,36.18148,35.80283,36.81329,26.72235,5.50469,51.49961,44.40157,8.885508
34.36176,2.124084,1731.299,42.81464,58.38029,40.20386,36.18148,35.67654,36.68697,26.72235,5.50469,51.37273,44.40157,8.885508
34.23542,2.118591,1753.08,42.83752,58.15022,40.32211,36.18148,35.67654,36.68697,26.72235,5.50469,51.37273,44.40157,8.885508
34.23542,2.112182,1753.638,42.74596,57.92014,40.2916,36.18148,35.67654,36.68697,26.72235,5.629844,51.37273,44.27496,8.885508
34.23542,2.121338,1717.338,41.97922,57.69007,40.12756,36.05518,35.55025,36.56065,26.72235,5.50469,51.37273,44.27496,8.885508
34.10909,2.12439,1669.867,41.23534,57.46,39.86816,36.05518,35.55025,36.56065,26.59641,5.50469,51.49961,44.27496,8.885508
34.10909,2.108521,1684.76,41.13235,57.12322,39.87197,35.92889,35.55025,36.56065,26.59641,5.50469,51.49961,44.27496,8.885508
34.10909,2.110962,1672.66,41.18958,57.28316,39.84909,35.92889,35.42398,36.43433,26.59641,5.379539,51.49961,44.27496,8.885508
34.01434,2.117981,1688.855,42.00211,57.44311,39.99023,35.8026,35.29771,36.43433,26.59641,5.379539,51.49961,44.27496,8.885508
33.98276,2.109436,1709.333,41.95633,57.60306,40.04745,35.67631,35.29771,36.30802,26.59641,5.379539,51.49961,44.27496,8.885508
33.98276,2.124267,1655.012,41.23306,57.76301,39.8117,35.67631,35.29771,36.20697,26.49566,5.35451,51.49961,44.27496,8.885508
33.98276,2.105774,1654.491,40.47318,57.92296,39.72092,35.67631,35.17144,36.18171,26.47047,5.529721,51.49961,44.27496,8.885508
33.98276,2.099731,1685.505,41.185,58.0829,39.83001,35.55003,35.17144,36.18171,26.47047,5.50469,51.49961,44.14835,8.885508
33.98276,2.108154,1654.826,40.47775,58.24285,39.7171,35.55003,35.04517,36.05541,26.47047,5.379539,51.37273,44.14835,8.885508
33.98276,2.095398,1673.591,41.22391,58.4028,39.75372,35.42375,35.04517,36.05541,26.47047,5.254394,51.37273,44.14835,8.885508
33.85644,2.099365,1709.519,41.99066,58.56275,39.94064,35.42375,34.91892,35.92912,26.47047,5.254394,51.37273,44.14835,8.885508
33.85644,2.106689,1717.151,41.96777,58.28557,40.01694,35.29748,34.91892,35.92912,26.47047,5.254394,51.24585,44.14835,8.885508
33.85644,2.102722,1732.044,41.91055,58.12054,40.13138,35.29748,34.91892,35.92912,26.47047,5.50469,51.24585,44.14835,8.885508
33.73012,2.110962,1712.312,42.01354,57.95551,40.02838,35.29748,34.79266,35.80283,26.34454,5.379539,51.24585,44.14835,8.885508
33.73012,2.112182,1691.276,41.1438,57.79048,39.94446,35.29748,34.79266,35.80283,26.34454,5.254394,51.24585,44.14835,8.885508
33.73012,2.100281,1684.202,41.2468,57.62545,39.81857,35.29748,34.79266,35.80283,26.34454,5.254394,51.37273,44.14835,8.885508
33.60381,2.102539,1696.562,41.22162,57.46042,39.92157,35.19646,34.79266,35.80283,26.34454,5.254394,51.24585,44.14835,8.885508
33.60381,2.109436,1652.816,40.42968,57.29539,39.72549,35.17121,34.66642,35.67654,26.34454,5.35451,51.34735,44.14835,8.885508
33.60381,2.110962,1628.541,40.52582,57.13036,39.60114,35.17121,34.66642,35.67654,26.34454,5.129252,51.37273,44.14835,8.885508
33.60381,2.007995,1572.991,37.37183,54.55798,38.61465,35.04494,34.66642,35.67654,26.21861,5.254394,51.24585,44.02175,8.885508
33.60381,1.992126,1564.205,36.52724,54.11097,38.48419,34.91869,34.54017,35.55025,26.21861,5.254394,51.11897,43.89515,8.760232
33.60381,1.989136,1613.425,37.34894,54.36894,38.70468,34.79243,34.41393,35.42398,26.21861,5.379539,50.9921,43.76855,8.760232
33.4775,1.991577,1629.918,38.10883,54.62691,38.77792,34.66619,34.38869,35.29771,26.21861,5.379539,50.86524,43.76855,8.760232
33.4775,1.994201,1632.189,38.08364,54.88488,38.81454,34.66619,34.2877,35.17144,26.21861,5.579783,50.73838,43.64197,8.760232
33.4775,1.988281,1654.417,38.12256,55.14285,38.90305,34.53994,34.16147,35.17144,26.21861,5.379539,50.61153,43.64197,8.760232
33.3512,1.982788,1657.767,38.16833,55.40083,38.89542,34.4137,34.03524,35.04517,26.09268,5.254394,50.61153,43.51538,8.760232
33.3512,1.978882,1661.044,38.10424,55.97205,38.85727,34.4137,34.03524,35.01992,26.09268,5.379539,50.58615,43.51538,8.760232
33.3512,1.982178,1658.698,38.12713,55.57775,38.86948,34.28747,34.03524,34.91892,26.09268,5.35451,50.48468,43.51538,8.760232
33.2249,1.988098,1638.965,38.13629,55.18345,38.77106,34.28747,33.90902,34.91892,25.96676,5.254394,50.48468,43.51538,8.760232
33.09861,1.976624,1624.184,37.33062,54.78915,38.67493,34.16124,33.90902,34.79266,25.96676,5.254394,50.48468,43.41412,8.760232
33.09861,1.973694,1608.585,37.33749,54.39486,38.55515,34.16124,33.78281,34.79266,25.96676,5.254394,50.48468,43.3888,8.760232
33.09861,1.974365,1593.32,37.22076,53.889,38.48953,34.03502,33.78281,34.66642,25.96676,5.254394,50.48468,43.3888,8.760232
32.97232,1.978576,1564.651,36.58904,53.81369,38.31253,34.03502,33.6566,34.66642,25.86603,5.254394,50.48468,43.3888,8.760232
32.84604,1.96521,1572.619,36.58676,53.73839,38.27972,33.90879,33.6566,34.54017,25.96676,5.254394,50.48468,43.3888,8.760232
32.84604,1.965088,1577.533,36.59363,53.66309,38.32779,33.78258,33.53039,34.41393,25.84085,5.254394,50.48468,43.26223,8.760232
32.71976,1.956604,1554.04,35.77422,53.58779,38.16223,33.78258,33.40419,34.41393,25.84085,5.229365,50.48468,43.26223,8.760232
32.71976,1.962585,1538.925,35.80856,53.51249,38.1134,33.65637,33.40419,34.2877,25.84085,5.129252,50.48468,43.26223,8.760232
32.59349,1.954223,1544.919,35.80627,53.43718,38.08975,33.53016,33.278,34.16147,25.84085,5.379539,50.48468,43.26223,8.760232
32.59349,1.957153,1579.023,36.55472,53.36188,38.30413,33.53016,33.1518,34.03524,25.84085,5.129252,50.35783,43.26223,8.760232
32.46722,1.963562,1523.176,35.00977,53.28658,37.99896,33.40396,33.1518,34.03524,25.84085,5.379539,50.35783,43.13566,8.760232
32.46722,1.955444,1579.693,36.62567,53.21128,38.25378,33.40396,33.02562,34.03524,25.71493,5.254394,50.35783,43.13566,8.760232
32.34096,1.969665,1530.436,35.77422,53.38696,38.12103,33.27776,33.02562,33.90902,25.71493,5.379539,50.35783,43.13566,8.760232
32.34096,1.954651,1567.742,35.78568,53.37734,38.19351,33.27776,32.92467,33.90902,25.71493,5.229365,50.35783,43.13566,8.760232
32.2147,1.961609,1564.019,35.79712,53.36773,38.23166,33.15157,32.89943,33.78281,25.71493,5.254394,50.35783,43.13566,8.760232
32.2147,1.951843,1548.754,35.77422,53.35812,38.09127,33.15157,32.77326,33.78281,25.71493,5.379539,50.35783,43.13566,8.760232
32.08845,1.959289,1552.886,35.80627,53.34851,38.13934,33.15157,32.77326,33.6566,25.58903,5.379539,50.35783,43.13566,8.760232
32.08845,1.946716,1565.433,35.80856,53.33889,38.12103,33.02539,32.77326,33.6566,25.58903,5.529721,50.35783,43.13566,8.760232
32.08845,1.951172,1549.87,35.81314,53.32928,38.07602,32.8992,32.64709,33.53039,25.58903,5.379539,50.33247,43.13566,8.760232
32.08845,1.955139,1556.088,35.81772,53.31967,38.14392,32.8992,32.64709,33.53039,25.58903,5.379539,50.23099,43.00909,8.760232
32.08845,1.956726,1557.131,35.76965,53.31006,38.13171,32.8992,32.52092,33.40419,25.58903,5.379539,50.23099,43.00909,8.760232
32.08845,1.954468,1562.306,35.81085,53.30045,38.16071,32.77303,32.52092,33.40419,25.58903,5.254394,50.23099,43.00909,8.760232
31.9622,1.957275,1529.468,35.186,52.89413,38.01117,32.77303,32.52092,33.40419,25.58903,5.35451,50.23099,43.00909,8.760232
31.9622,1.955933,1535.648,35.78796,52.76802,38.04092,32.77303,32.39476,33.278,25.58903,5.379539,50.23099,43.00909,8.760232
31.9622,1.953186,1518.708,35.0441,52.74078,37.92648,32.64685,32.39476,33.278,25.58903,5.254394,50.35783,43.00909,8.760232
31.93064,1.954101,1510.517,35.07843,52.71354,37.91504,32.64685,32.39476,33.1518,25.58903,5.254394,50.23099,43.00909,8.760232
31.83596,1.954224,1561.971,35.79941,52.6863,38.17901,32.52069,32.2686,33.1518,25.46313,5.229365,50.23099,42.88253,8.63496
31.83596,1.962585,1521.202,35.0029,52.65907,37.98599,32.52069,32.16768,33.1518,25.46313,5.35451,50.23099,42.90784,8.63496
31.83596,1.951599,1504.895,35.04181,52.63183,37.88833,32.41976,32.14244,33.02562,25.46313,5.129252,50.23099,42.90784,8.63496
31.70972,1.947571,1518.782,35.00061,52.60459,37.89444,32.39452,32.14244,33.02562,25.46313,5.104225,50.23099,42.88253,8.63496
31.70972,1.949951,1504.82,35.06012,52.57735,37.854,32.29359,32.04153,32.89943,25.46313,5.129252,50.23099,42.88253,8.509693
31.70972,1.940307,1479.913,34.27734,52.55011,37.68234,32.26836,32.0163,32.89943,25.46313,5.129252,50.23099,42.88253,8.509693
31.58348,1.940918,1505.007,34.85184,52.52288,37.81509,32.16744,31.89015,32.77326,25.46313,5.129252,50.10416,42.88253,8.509693
31.58348,1.94751,1471.796,34.24759,52.18917,37.70294,32.14221,31.89015,32.77326,25.36241,5.129252,50.10416,42.88253,8.509693
31.45726,1.941956,1485.758,34.28421,51.99691,37.70905,32.14221,31.89015,32.77326,25.33723,5.129252,50.10416,42.75598,8.384432
31.45726,1.942078,1511.522,35.01205,51.80465,37.81814,32.04129,31.76401,32.64709,25.33723,5.104225,49.97733,42.75598,8.384432
31.45726,1.938477,1466.733,34.24988,51.61239,37.58087,32.01606,31.76401,32.54615,25.33723,4.904011,50.10416,42.75598,8.384432
31.33103,1.941101,1448.005,33.64334,51.42013,37.54578,31.88992,31.73879,32.52092,25.33723,4.904011,50.10416,42.75598,8.384432
31.33103,1.923279,1479.615,34.2659,51.22787,37.53738,31.88992,31.63788,32.52092,25.33723,4.878984,49.97733,42.62943,8.384432
31.20481,1.937927,1393.461,32.6683,50.19386,37.27493,31.76378,31.51175,32.39476,25.33723,4.929038,49.97733,42.62943,8.384432
31.20481,1.926208,1430.506,32.74612,50.03331,37.34818,31.76378,31.51175,32.2686,25.21134,5.004116,49.97733,42.62943,8.384432
