PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_GJ_02_DT2g,PDSFD_1000_02_GJ_02_DT3g,PDSFD_1000_02_GJ_02_Tdc1gs,PDSFD_1000_02_GJ_02_Tdc1gx,PDSFD_1000_02_GJ_02_Tdc2gs,PDSFD_1000_02_GJ_02_Tdc2gx,PDSFD_1000_02_GJ_02_Tdc3gs,PDSFD_1000_02_GJ_02_Tdc3gx,PDSFD_1000_02_GJ_20LAB50CT611,PDSFD_1000_02_GJ_20LAB60CT601,PDSFD_1000_02_GJ_20LCH21ZZ101-ZT,PDSFD_1000_02_GJ_20LCH31ZZ101-ZT,PDSFD_1000_02_GSB_20LAB40CT601,PDSFD_1000_02_GS_20LAB70CT601
888.7778,52.93135,31.86789,-4.131002,6.61176,-0.7348807,3.883241,-1.741529,8.166354,203.8341,256.6333,77.17285,77.38144,171.4693,288.2544
886.8511,52.92678,31.86548,-4.162377,6.622324,-0.7422926,3.881679,-1.745406,8.160048,203.8341,256.7822,76.94549,77.57001,171.4693,288.3389
881.9272,52.92221,31.86308,-4.193752,6.632889,-0.7497045,3.880117,-1.749282,8.153743,203.8341,256.4631,77.52227,77.43488,171.4693,288.1529
877.1105,52.91764,31.86068,-4.225127,6.643453,-0.7571164,3.878555,-1.739421,8.147436,203.6839,256.1866,77.034,76.40616,171.4693,287.7046
876.4683,52.91307,31.85828,-4.256502,6.640723,-0.7645282,3.876993,-1.697503,8.14113,203.5336,255.9739,76.77612,76.10703,171.4693,287.5143
877.5922,52.9085,31.85588,-4.287878,6.491758,-0.7719401,3.875431,-1.655586,8.134825,203.3834,255.8888,76.89972,77.10001,171.3185,287.2499
883.2653,52.90393,31.85347,-4.294464,6.342793,-0.7478429,3.873868,-1.566658,8.128518,203.3834,256.0377,77.51312,77.35943,171.1676,287.4402
877.6456,52.89936,31.85107,-4.297776,6.250677,-0.8723932,3.872306,-1.35381,8.122212,203.598,256.5482,76.82647,76.17159,171.1676,287.6623
877.5386,52.8948,31.84867,-4.301088,6.314899,-1.344988,3.870744,-1.808532,8.115907,203.5336,256.1866,76.87835,76.6973,171.3185,287.6411
874.9696,52.89023,31.84627,-4.304401,6.379122,-1.310638,3.869182,-1.79044,8.1096,203.4907,255.8888,76.93176,76.41718,171.3616,287.2393
874.3274,52.88566,31.84386,-4.307714,6.443345,-1.276289,3.86762,-1.772349,8.103294,203.3834,255.7399,76.80206,76.69257,171.3185,287.2181
873.7922,52.88109,31.84146,-4.311026,6.507567,-1.24194,3.866058,-1.754257,8.096989,203.362,255.7399,76.94549,76.05506,171.2969,287.1617
871.4374,52.87652,31.83906,-4.314338,6.57179,-1.20759,3.864496,-1.736165,8.090682,203.2332,255.6761,76.59759,76.30226,171.1676,287.2181
871.0092,52.87195,31.83666,-4.31765,6.636013,-1.173241,3.862934,-1.718074,8.084376,203.2332,255.591,76.70288,76.80115,171.1676,286.9221
869.9387,52.86738,31.83426,-4.320963,6.700235,-1.138892,3.861372,-1.699982,8.078071,203.083,255.442,77.2049,76.98677,171.0168,286.8375
868.6542,52.86281,31.83185,-4.324275,6.764458,-1.104542,3.85981,-1.68189,8.071764,202.9328,255.2931,77.211,76.90811,170.9953,286.774
865.7642,52.85824,31.82945,-4.327588,6.828681,-1.070193,3.858248,-1.663799,8.065458,202.9328,255.2931,76.94397,76.52263,170.866,286.6683
865.5501,52.85367,31.82705,-4.3309,6.892903,-1.035844,3.856686,-1.645707,8.059153,202.7825,255.1442,76.71355,76.95846,170.7151,286.626
863.8374,52.8491,31.82465,-4.334212,6.957126,-1.001494,3.855124,-1.627615,8.052846,202.6538,255.1442,76.89209,77.20692,170.5858,286.626
863.7839,52.84453,31.82224,-4.337525,7.021348,-0.9671451,3.853562,-1.718378,8.04654,202.7825,255.1725,77.23694,76.78227,170.5643,286.7318
856.5587,52.83996,31.81984,-4.373795,7.085571,-0.9769349,3.852,-1.852176,8.040235,202.7825,255.2931,76.45264,76.28494,170.4134,286.6894
851.0996,52.83539,31.81744,-4.646525,7.149793,-1.163281,3.850437,-1.985975,8.033928,202.5464,254.7186,76.46179,75.90073,170.4134,286.0549
850.0292,52.83082,31.81504,-4.377874,7.198105,-1.349627,3.848875,-2.119773,8.027622,202.2031,254.2505,76.35803,75.58883,170.4134,285.7164
857.6291,52.82625,31.81264,-4.17742,7.0714,-1.01748,3.847313,-2.064685,8.021317,202.1816,254.5484,76.85241,76.62021,170.1548,285.9121
855.4883,52.82168,31.81023,-4.140985,6.944695,-0.7868556,3.845751,-1.874679,8.01501,202.1816,254.8463,76.46941,75.5715,169.9609,286.1818
858.5925,52.81711,31.80783,-4.396207,6.81799,-0.8297137,3.844189,-1.684673,8.008704,202.3318,254.9952,76.25122,75.53841,169.9609,286.1606
869.9387,52.81254,31.80543,-3.937511,6.691285,-0.846715,3.842627,-1.566403,8.002398,202.4821,255.364,76.9226,75.70383,170.1117,286.7529
869.7247,52.78688,31.80303,-3.997964,6.56458,-0.7926099,3.841065,-1.450607,7.996092,202.7825,255.7399,76.44805,75.36823,170.1117,287.2181
875.3978,52.75066,31.80062,-4.282547,6.437875,-0.7385048,3.839503,-1.387097,7.989786,202.8684,255.8463,76.69678,76.49429,170.4134,287.0701
879.3048,52.71445,31.79822,-4.093929,6.31117,-0.7190073,3.837941,-1.33163,8.001574,203.083,256.2504,77.49481,76.95846,170.7151,287.5143
878.7161,52.67824,31.79582,-4.170192,6.184465,-0.7418078,3.836379,-1.381428,8.046965,203.2332,256.059,77.11639,76.57928,170.866,287.5143
876.5217,52.64202,31.79342,-4.2418,6.189673,-0.7646084,3.834817,-1.51735,8.092355,203.2332,255.8888,77.20031,77.2258,171.1676,287.3662
875.826,52.60581,31.79102,-4.229156,6.310305,-0.7874089,3.833255,-1.653271,8.137746,203.3834,255.9101,76.86768,76.00468,171.1676,287.3662
878.9302,52.5696,31.78861,-4.185233,6.430938,-0.8394036,3.831693,-1.789193,8.183137,203.4478,256.0802,76.69219,75.67232,171.3185,287.5143
872.9359,52.53339,31.78621,-4.346958,6.55157,-0.916943,3.830131,-1.925115,8.228527,203.5336,256.0377,76.67236,76.47069,171.4693,287.5143
873.4711,52.49717,31.78381,-4.488991,6.672203,-0.9923577,3.828568,-1.989494,8.273918,203.2332,255.5058,77.09198,76.5903,171.4693,286.774
868.8148,52.46096,31.78141,-4.205891,6.792835,-0.942418,3.827006,-1.953713,8.319308,203.2332,255.5839,76.92566,76.54467,171.4693,286.774
863.8374,52.42474,31.779,-4.13663,6.913467,-0.8924784,3.825444,-1.917932,8.364699,203.083,255.1584,77.14538,76.78542,171.2107,286.3722
863.998,52.38853,31.7766,-4.33299,7.0341,-0.8425388,3.823882,-2.048357,8.410089,203.2877,255.3471,76.97295,76.04877,171.524,286.6796
863.3557,52.35232,31.7742,-4.239748,7.154732,-1.157836,3.800645,-2.04183,8.455481,202.7825,254.8463,76.84021,76.49587,171.0168,286.3299
857.6826,52.3161,31.7718,-4.217483,7.275364,-1.138328,3.762957,-2.038328,8.500871,202.7825,254.9952,76.67389,76.71934,170.8336,286.3299
844.8914,52.27989,31.76939,-4.559859,7.395997,-1.141252,3.725269,-2.344307,8.546262,202.6323,254.8463,75.9964,74.84018,170.7151,286.1078
841.252,52.24368,31.76699,-4.839807,7.51926,-1.390915,3.687581,-2.46743,8.591652,202.3318,253.7468,76.2085,75.05458,170.7151,285.0394
842.9646,52.20747,31.7515,-4.433048,7.671469,-1.245858,3.649893,-2.296394,8.637043,201.8811,253.3567,76.74408,76.68629,170.4134,284.7009
841.6801,52.17125,31.73578,-4.107008,7.823677,-1.040075,3.612205,-2.125357,8.682433,201.5806,253.4631,77.06451,76.93013,170.0399,284.7009
839.9139,52.13504,31.72007,-4.184569,7.609231,-0.9785437,3.574517,-1.954321,8.694579,201.4303,253.5056,76.4328,76.21568,169.6591,284.7009
840.1281,52.09883,31.70435,-4.321839,7.283195,-1.412078,3.53683,-2.101457,8.681303,201.4303,253.5056,76.44348,75.79678,169.5083,284.849
839.004,52.04821,31.68863,-4.349329,7.220819,-1.049777,3.499142,-1.80163,8.668027,201.4303,253.5695,76.03606,75.47695,169.3574,284.849
834.6154,51.97085,31.67292,-4.376819,7.300412,-1.007994,3.461454,-1.865534,8.654751,201.4303,253.3567,75.92926,74.91113,169.2065,284.5528
836.007,51.89349,31.6572,-4.404308,7.380006,-0.9662111,3.423766,-1.929438,8.641474,201.2801,253.1296,76.0437,74.82915,169.2065,284.2565
835.5787,51.81613,31.64149,-4.530887,7.459599,-1.045326,3.386078,-1.973373,8.628198,201.4303,253.5056,75.66071,74.80708,169.185,284.4046
828.9423,51.73877,31.62577,-4.693499,7.539193,-1.230225,3.34839,-2.135513,8.614922,201.4303,253.236,75.25939,73.815,169.1634,284.2706
824.3395,51.66141,31.61005,-4.856111,7.618787,-1.415125,3.310702,-2.411199,8.601645,201.1298,252.6786,75.59661,73.73611,169.2065,283.5052
827.8184,51.58405,31.59434,-4.433823,7.652524,-1.526382,3.273015,-2.507681,8.588369,200.84,252.3137,75.34027,73.8008,169.2065,283.2195
829.3705,51.50669,31.57862,-4.116725,7.643363,-1.371395,3.235327,-1.956271,8.575092,200.9796,252.6117,75.42724,73.93806,169.0557,283.5158
827.3367,51.42933,31.56291,-4.369016,7.634203,-1.216408,3.197639,-2.057314,8.561816,200.9796,252.7607,75.02899,73.55782,168.9048,283.664
824.1255,51.35197,31.54719,-4.485714,7.625042,-1.22258,3.159951,-2.217671,8.54854,200.8937,252.4627,75.44556,73.69668,169.0557,283.3254
817.9706,51.27461,31.53148,-4.602413,7.615882,-1.246659,3.122263,-2.378028,8.535264,200.8293,252.1008,74.95422,73.44579,169.0557,282.8703
810.7454,51.19725,31.51576,-4.719111,7.606721,-1.270738,3.084575,-2.538386,8.521987,200.5287,251.5941,74.71924,72.97235,168.9479,282.3782
808.8187,51.11988,31.50004,-4.75274,7.604723,-1.294816,3.046887,-2.601281,8.508711,200.3784,251.2705,74.77417,72.97393,168.9048,282.0342
802.3962,51.04253,31.48433,-4.747874,7.604707,-1.318895,3.009199,-2.619012,8.495435,200.2282,251.1215,74.92371,72.98656,168.6246,281.886
794.3682,50.96516,31.46861,-4.743008,7.60469,-1.342974,2.971512,-2.636742,8.482159,200.0779,251.1215,74.80316,73.0986,168.4522,281.886
786.6078,50.88781,31.45289,-4.751277,7.604673,-1.367053,2.933824,-2.654473,8.468883,199.7773,250.8233,74.74364,73.04021,168.3013,281.5303
780.7206,50.81044,31.43718,-4.763544,7.604657,-1.391131,2.896136,-2.672203,8.455606,199.5411,250.2271,74.55139,72.66615,167.9995,281.0222
776.9741,50.73309,31.42146,-4.775811,7.60464,-1.41521,2.858448,-2.689934,8.442329,199.1761,249.929,74.41558,72.50356,167.6977,280.5521
769.5349,50.65572,31.40575,-4.825841,7.604623,-1.439289,2.82076,-2.707664,8.430309,198.9184,249.7343,74.13025,72.63931,167.4391,280.2768
763.1124,50.57837,31.39003,-5.072237,7.604607,-1.463367,2.783072,-2.725394,8.41851,198.7252,249.1055,74.15009,72.2589,167.0941,279.7897
761.3997,50.501,31.37432,-5.037545,7.60459,-1.487446,2.745384,-2.743125,8.406712,198.2957,248.7363,74.0036,71.8232,166.7923,279.2179
754.8704,50.42364,31.3586,-5.051291,7.604573,-1.511525,2.707696,-2.760855,8.394913,198.0594,248.4806,74.09515,71.6969,166.4977,278.9213
751.1775,50.34628,31.34288,-5.015007,7.604557,-1.535604,2.670009,-2.778586,8.383114,197.6729,248.0404,73.72436,71.93528,166.1887,278.3776
747.1634,50.26892,31.32717,-4.96053,7.60454,-1.559682,2.632321,-2.796316,8.371315,197.4366,247.5859,73.6618,71.85477,165.8868,277.9892
747.5916,50.19156,31.31145,-4.906053,7.604523,-1.598115,2.594633,-2.812883,8.359517,197.2218,247.5433,73.10638,71.07491,165.7144,277.9045
748.662,50.1142,31.29573,-4.851576,7.604506,-1.645472,2.556945,-2.76081,8.347718,197.2218,247.5433,73.10944,70.07256,165.4341,277.8833
747.8057,50.03684,31.28002,-4.797099,7.60449,-1.692828,2.519257,-2.708737,8.335919,197.0715,247.3941,73.45428,70.80339,165.2831,277.5867
748.0198,49.95948,31.2643,-4.742622,7.604473,-1.740184,2.481569,-2.656664,8.324121,196.9211,247.3941,73.54431,71.10333,165.2831,277.5867
748.769,49.88212,31.24859,-4.688146,7.63913,-1.78754,2.443882,-2.60459,8.312322,196.9211,247.3089,73.28796,70.87286,165.1322,277.4384
752.2478,49.80476,31.23287,-4.713023,7.75469,-1.834897,2.406193,-2.70662,8.300523,196.9211,247.3941,73.44055,70.98177,165.1322,277.5867
744.5409,49.7274,31.21715,-4.960877,7.87025,-1.882812,2.368506,-2.874694,8.288724,196.9211,247.3132,73.04382,70.82076,164.9813,277.4701
736.4594,49.65004,31.20144,-4.969847,7.985811,-1.936882,2.330818,-3.042767,8.276925,196.7923,247.004,72.66846,69.43656,165.1322,277.0287
728.3243,49.57268,31.18572,-4.978817,8.123585,-1.990951,2.29313,-3.187148,8.265126,196.6204,246.3156,72.71576,70.19409,165.0244,276.1548
723.7751,49.49532,31.17001,-4.987786,8.360309,-2.04502,2.255442,-3.225986,8.253328,196.3197,245.748,72.61963,70.03941,164.9813,275.5099
717.4061,49.41796,31.15429,-5.067147,8.597033,-2.09909,2.217754,-3.264825,8.241529,196.0404,245.4763,71.68121,68.76287,164.7009,275.3615
709.2711,49.3406,31.13857,-5.167931,8.833756,-2.153159,2.180066,-3.273124,8.229731,195.7182,245.0073,71.58356,68.43636,164.435,274.8376
702.9557,49.27018,31.12286,-5.268715,9.07048,-2.176486,2.142379,-3.22867,8.225216,195.2971,244.3607,72.1817,68.70923,164.2265,274.0259
701.1361,49.21264,31.10714,-5.270389,9.307204,-2.174661,2.104691,-3.184216,8.234231,194.8803,243.8988,71.96198,68.2613,163.8384,273.6125
698.9952,49.1551,31.09143,-5.218695,9.543929,-2.172836,2.067003,-3.139762,8.243245,194.644,243.6643,72.52502,69.54386,163.3208,273.4323
697.7108,49.09756,31.07571,-5.167001,9.47519,-2.17101,2.029315,-3.095309,8.252259,194.3647,243.5151,71.96045,68.90012,163.0189,273.1354
697.2826,49.04002,31.05999,-5.115308,9.352547,-2.169185,1.991627,-3.050855,8.261274,194.0638,243.5151,71.62628,68.72028,162.8464,273.1354
698.353,48.98249,31.04428,-5.063614,9.229904,-2.16736,1.953939,-3.129784,8.270288,194.0638,243.5151,71.74377,68.49944,162.566,273.1566
696.9615,48.92495,31.02856,-5.01192,9.107261,-2.165535,1.916251,-3.217526,8.279304,194.0638,243.5151,71.39435,68.46474,162.415,273.1354
691.9305,48.86741,31.01285,-5.070966,8.984617,-2.16371,1.878563,-3.305268,8.288318,194.0638,243.3658,71.22192,68.01057,162.2641,273.1354
683.0461,48.80988,30.99713,-5.285047,8.861974,-2.162608,1.840876,-3.39301,8.297332,194.0065,242.9394,71.138,67.96642,162.3288,272.5345
675.7675,48.75233,30.98141,-5.499128,8.949662,-2.162518,1.803188,-3.452595,8.306347,193.6126,242.4596,70.37811,67.23972,162.3935,271.8932
674.59,48.6948,30.9657,-5.517801,9.120504,-2.162429,1.7655,-3.494677,8.315361,193.3117,242.0224,70.09277,66.75601,162.2641,271.3962
672.8773,48.63726,30.94998,-5.341065,9.291348,-2.177594,1.727812,-3.53676,8.324375,193.2043,241.8732,70.0119,66.48666,162.2641,271.3538
668.8098,48.57972,30.93427,-5.264614,9.46219,-2.228352,1.690124,-3.578842,8.33339,193.0109,241.7025,70.1767,66.05521,162.0484,271.0569
665.2775,48.52219,30.91855,-5.33859,9.633033,-2.279111,1.652436,-3.620924,8.342404,192.796,241.3352,70.26978,66.66464,161.8974,270.6396
663.6719,48.46465,30.90283,-5.412566,9.803875,-2.329869,1.614748,-3.663007,8.351418,192.4091,240.9774,70.76569,67.28542,161.6601,270.4628
657.7312,48.40711,30.92763,-5.486541,9.843313,-2.380628,1.57706,-3.705089,8.360434,192.3232,240.9134,70.21637,67.25548,161.3581,270.1658
651.5763,48.34957,30.96364,-5.560517,9.865396,-2.431386,1.539373,-3.747172,8.369448,192.1082,240.5508,69.85321,66.55596,160.9052,269.8157
648.7397,48.29203,30.99965,-5.634493,9.887479,-2.482145,1.501685,-3.789254,8.378463,191.7858,239.9605,69.66858,66.34492,160.7542,269.4231
643.0666,48.2345,31.03565,-5.708469,9.909562,-2.532903,1.463997,-3.831337,8.387477,191.5064,239.9108,69.75555,66.18746,160.4522,269.2051
637.34,48.17696,31.07166,-5.782444,9.931645,-2.583662,1.426309,-3.873419,8.396491,191.3559,239.5566,69.07043,65.73725,160.1717,268.7421
629.7401,48.11942,31.10767,-5.796743,9.953728,-2.599189,1.388621,-3.876732,8.405506,190.926,238.7885,69.73419,66.05049,159.8481,267.8526
624.4951,48.06188,31.14367,-5.738103,9.975811,-2.602973,1.350933,-3.848324,8.402013,190.453,238.1397,69.3161,66.17016,159.3951,267.1945
621.605,48.00434,31.17968,-5.679464,9.997894,-2.606757,1.313245,-3.819916,8.391786,190.0661,237.8836,68.93768,65.62393,159.2441,266.9893
621.8191,47.94681,31.21568,-5.620824,10.01998,-2.610541,1.275558,-3.791507,8.381557,189.8296,237.6916,69.06128,65.20385,158.791,266.7487
620.3206,47.88927,31.25169,-5.562184,10.04206,-2.614325,1.23787,-3.763099,8.37133,189.5501,237.5066,69.64874,65.94029,158.489,266.4514
615.0221,47.83173,31.2877,-5.503545,10.06414,-2.618108,1.200182,-3.734691,8.361102,189.3996,237.2434,68.93311,65.93243,158.1869,266.3453
612.6136,47.7742,31.3237,-5.516762,10.06793,-2.620197,1.162494,-3.706283,8.350874,189.2491,236.9552,68.84003,65.40837,158.0574,266.1542
612.8812,47.71666,31.35971,-5.54611,10.0676,-2.616155,1.124806,-3.650419,8.340647,188.948,236.7026,69.35271,65.59247,157.8848,265.7295
610.901,47.65912,31.39572,-5.56893,10.06728,-2.612114,1.087118,-3.592059,8.330419,188.647,236.4963,69.78759,66.47407,157.7338,265.411
605.656,47.60158,31.43172,-5.589169,10.06695,-2.608073,1.04943,-3.5337,8.320191,188.647,236.4963,68.8385,66.18275,157.5827,265.411
595.4872,47.54404,31.46773,-6.09412,10.06663,-2.671806,1.011742,-3.532095,8.309963,188.4965,236.1205,67.74292,65.01511,157.5827,264.8517
595.9153,47.48651,31.50373,-5.895453,10.04418,-2.788458,0.9740546,-3.615624,8.299736,188.2384,235.7552,66.61987,64.15369,157.4317,264.4765
597.3068,47.42897,31.53974,-5.582703,9.923226,-2.687981,0.9363667,-3.699153,8.289508,188.0449,235.5996,68.57452,64.56229,157.2375,264.3703
600.7321,47.37143,31.57575,-5.269953,9.802267,-2.587505,0.8986788,-3.637845,8.279281,187.8943,235.5996,68.73932,65.08274,156.8275,264.425
598.5913,47.31389,31.61175,-5.257095,9.681309,-2.487028,0.860991,-3.509418,8.269053,187.8943,235.8985,68.544,65.2243,156.5254,264.8163
590.8845,47.25636,31.64776,-5.726673,9.85948,-2.541826,0.8233031,-3.38099,8.258825,188.0449,235.8985,67.12036,64.00601,156.5254,264.8163
584.7831,47.19882,31.63107,-6.196251,10.04797,-2.864824,0.7856153,-3.795406,8.248597,188.0449,235.4587,65.28625,63.09066,156.3743,264.1919
578.7889,47.14128,31.52334,-6.185886,10.45084,-3.187821,0.7479274,-4.228541,8.23837,187.7438,234.8417,64.96429,63.07497,156.3743,263.464
573.8115,47.08475,31.41562,-6.101685,10.96091,-3.133394,0.7102395,-4.200852,8.228142,187.3352,234.169,64.26239,63.41869,156.4175,262.7218
574.0255,47.02946,31.3079,-6.017483,11.47098,-3.059101,0.6725516,-4.091841,8.217915,186.9911,233.6565,64.74915,63.6165,156.3743,262.2884
573.6509,46.97417,31.20017,-5.933281,11.87348,-2.984809,0.6348637,-3.982831,8.207686,186.69,233.5639,66.06597,64.0547,156.2233,262.1396
576.6481,46.91887,31.09245,-5.849079,11.66637,-2.910516,0.5971759,-3.87382,8.197459,186.5394,233.507,67.2226,64.37682,155.9211,262.0971
571.4031,46.86358,30.98473,-5.764877,11.45926,-2.836224,0.559488,-3.764809,8.187231,186.5394,233.6565,67.26073,64.47427,155.7701,262.2884
565.0342,46.80829,30.87701,-5.919632,11.25216,-2.874809,0.5218002,-3.767745,8.177004,186.3888,233.4642,66.4856,64.08456,155.4679,261.9909
559.2004,46.75299,30.76929,-6.091456,11.04505,-2.921456,0.4841123,-3.811388,8.166776,186.2383,233.1055,65.88592,63.67774,155.4679,261.4525
556.9526,46.6977,30.66156,-6.19565,11.06233,-2.968103,0.4464244,-3.855032,8.156549,185.9371,232.5245,65.60211,63.46578,155.3168,260.9495
557.4343,46.64241,30.63099,-6.055336,11.12999,-2.977732,0.4087366,-3.898676,8.14632,185.636,232.4604,65.95154,63.62436,155.0147,260.7583
559.6287,46.58712,30.64837,-5.915021,11.19765,-2.964348,0.3710487,-3.905208,8.138292,185.4854,232.3108,67.03796,64.05314,154.7125,260.652
561.0737,46.53182,30.66576,-5.774707,11.16636,-2.950964,0.3333608,-3.888671,8.150061,185.3348,232.4604,67.13256,64.15683,154.4104,260.9495
559.3075,46.47653,30.68314,-5.634393,11.03614,-2.937581,0.295673,-3.872133,8.161829,185.3348,232.4604,66.91436,63.99343,154.1082,260.9495
556.3104,46.42124,30.70052,-5.803148,10.90591,-2.924197,0.2579851,-3.855596,8.173597,185.3348,232.5458,66.41235,63.79866,153.9571,261.0345
549.0316,46.36594,30.71791,-6.006245,10.77569,-3.018792,0.2202972,-3.852766,8.185366,185.195,232.3001,65.34729,63.05928,153.9571,260.6449
543.1443,46.31065,30.73529,-6.209342,10.89858,-3.228813,0.1826093,-4.00071,8.197134,185.1842,231.7768,63.48266,62.51185,153.9571,260.0781
537.5783,46.25536,30.75267,-6.412438,11.29205,-3.438833,0.1449215,-4.148654,8.208902,184.883,231.1541,62.65259,62.35662,153.9571,259.2844
532.9756,46.24055,30.77005,-6.477963,11.68551,-3.412207,0.1072336,-4.296599,8.22067,184.5818,230.452,62.14294,62.06508,153.806,258.6233
528.4799,46.25671,30.80267,-6.386265,12.07898,-3.204614,0.06954573,-4.444543,8.232438,184.13,230.0354,62.53052,62.01964,153.806,258.0582
525.5898,46.27287,30.8429,-6.294567,12.47244,-3.085924,0.03185787,-4.437171,8.244206,183.6782,229.5688,63.28583,61.63738,153.6549,257.6755
525.8038,46.28902,30.88313,-6.202868,12.6419,-3.217653,-0.005830003,-4.252295,8.255975,183.5276,229.469,63.96179,61.38371,153.3527,257.4415
525.1617,46.30517,30.92336,-6.111169,12.39532,-3.196426,-0.04351787,-4.06742,8.267743,183.2263,229.3194,64.74457,61.93972,153.0505,257.3777
526.0179,46.32133,30.96359,-6.019471,12.14875,-3.175199,-0.08120574,-3.882544,8.279511,183.1833,229.3194,65.07568,62.05882,152.7483,257.3777
527.356,46.33748,31.00383,-5.927773,11.90218,-3.153972,-0.1188936,-3.456002,8.24762,183.0757,229.3194,65.5487,62.41306,152.295,257.5266
528.0517,46.35364,31.04406,-5.836074,11.65561,-3.063152,-0.1565815,-3.843816,8.19222,183.0757,229.3835,65.4953,62.54007,152.0143,257.6542
527.0884,46.36979,31.08407,-5.844391,11.40904,-2.818152,-0.1942693,-3.86495,8.136819,183.0112,229.469,65.49835,62.58868,151.8416,257.6755
526.2855,46.38595,31.11788,-5.940222,11.16247,-2.945951,-0.2319572,-3.886083,8.081418,183.0757,229.469,65.4129,62.54947,151.6905,257.6755
526.8743,46.4021,31.15169,-6.036053,10.9159,-3.07375,-0.2696451,-3.907216,8.026018,182.9251,229.469,65.46478,62.53223,151.6905,257.6117
524.0912,46.41826,31.1855,-6.131884,10.96382,-3.201549,-0.307333,-3.928349,7.970617,182.9251,229.469,65.57465,62.74708,151.5394,257.6755
517.0801,46.43441,31.21931,-6.194552,11.12816,-3.329349,-0.3450208,-3.9789,7.915217,182.9251,229.1698,64.7995,62.64043,151.5826,257.2289
511.3534,46.45057,31.25312,-6.226197,11.2925,-3.457148,-0.3827087,-4.147122,7.859816,182.7744,228.6996,63.50555,62.03844,151.6905,256.7609
507.607,46.46672,31.28693,-6.257842,11.45684,-3.501924,-0.4203966,-4.315344,7.804416,182.4732,228.1224,62.12006,61.23655,151.6905,256.059
512.4774,46.48288,31.32074,-6.052207,11.62119,-3.214608,-0.4580844,-4.243488,7.749015,182.1719,227.8873,61.36322,60.56219,151.6905,255.8888
