JT_KFFD_630_01_0100001_1DCSOPC_AI02154,JT_KFFD_630_01_0601212_1DCSOPC_AI01064,JT_KFFD_630_01_0603201_1DCSOPC_AI01116,JT_KFFD_630_01_0603202_1DCSOPC_AI01143,JT_KFFD_630_01_0603203_1DCSOPC_AI01144,JT_KFFD_630_01_0603205_1DCSOPC_AI01131,JT_KFFD_630_01_0603207_1DCSOPC_AI01141,JT_KFFD_630_01_0603209_1DCSOPC_AI01126,JT_KFFD_630_01_0603235_1DCSOPC_AI01129
307.0682,14.33131,320.6177,1.119671,1.320152,58.45593,52.13229,55.7951,55.57556
308.2601,14.21089,320.3659,1.109657,1.285057,58.46039,52.12769,55.81723,55.62592
307.308,14.2328,319.9005,1.119671,1.305122,58.44525,52.11548,55.79977,55.6427
306.3487,14.09218,318.306,1.139717,1.300087,58.45898,52.09787,55.78702,55.56793
307.5478,13.92598,319.1147,1.099625,1.300087,58.44006,52.08386,55.80057,55.56793
308.4999,13.91801,318.7474,1.119671,1.305122,58.43069,52.09094,55.78101,55.50079
307.0682,13.90984,318.3594,1.13472,1.315155,58.44943,52.07834,55.79108,55.44281
306.657,13.88951,314.8172,1.094608,1.270027,58.43732,52.07324,55.76184,54.19769
306.1088,13.82744,315.3174,1.119671,1.305122,58.41559,52.06009,55.74442,55.11235
307.0682,13.81404,313.5986,1.104641,1.26503,58.43781,52.04562,55.77939,54.79889
307.0682,13.88951,314.7964,1.089611,1.26503,58.41672,52.05365,55.75241,54.69055
307.0682,13.90373,314.6166,1.128363,1.264381,58.42957,52.03427,55.74103,54.77295
307.0682,13.90822,315.3534,1.108766,1.26503,58.44342,52.03134,55.75186,54.76532
306.058,13.94414,316.2842,1.112524,1.26503,58.44748,52.01917,55.73389,54.72412
305.6364,14.06584,317.3599,1.116333,1.285057,58.46194,52.02332,55.73242,55.32532
306.3487,14.39987,316.5872,1.116101,1.244984,58.44461,52.00217,55.74026,55.35845
308.2601,14.5583,318.5501,1.114674,1.285057,58.44098,52.02835,55.77191,55.59235
305.9541,14.80537,318.8967,1.115065,1.305122,58.43982,52.0408,55.72656,56.00758
305.3966,14.92879,318.1469,1.122545,1.299477,58.45035,52.04404,55.75888,56.47082
305.8763,15.07278,319.8624,1.109657,1.29509,58.45178,52.05289,55.76831,57.73163
307.01,15.12781,324.0117,1.14975,1.335182,58.45853,52.04871,55.73764,58.02198
305.8181,15.03241,326.2231,1.159782,1.320152,58.45914,52.04095,55.77298,58.5689
307.7804,15.05356,326.8553,1.169796,1.350212,58.45264,52.05096,55.75891,58.35789
307.7295,15.08408,329.5223,1.159782,1.31012,58.45108,52.06381,55.77499,58.38732
306.5885,15.20447,331.8939,1.154766,1.330185,58.4537,52.06424,55.76288,59.07593
307.2366,15.245,329.7653,1.154137,1.324539,58.44528,52.07468,55.72653,58.89791
308.7397,15.14346,338.7222,1.169796,1.380281,58.45728,52.06854,55.73999,60.00977
308.3286,15.09311,336.6547,1.194859,1.390305,58.45441,52.07153,55.74704,59.67712
308.0545,15.21921,336.9751,1.154766,1.350212,58.43716,52.09006,55.75931,59.75407
309.2194,15.33966,338.9784,1.194859,1.385307,58.44147,52.10422,55.74094,60.2175
309.4592,15.17014,339.9925,1.194859,1.405373,58.45096,52.10199,55.75284,59.84192
308.4999,14.91483,338.7426,1.18316,1.378212,58.45209,52.08865,55.7439,59.89685
309.4592,14.7917,338.0497,1.209888,1.405373,58.45322,52.10477,55.76266,59.89663
311.6032,14.71196,337.6432,1.169796,1.405373,58.45422,52.09631,55.75772,60.0745
311.4215,14.75063,338.3057,1.189842,1.379662,58.43503,52.10898,55.76642,59.80774
310.2296,14.8795,339.1592,1.177086,1.363775,58.44138,52.11063,55.73361,60.51525
311.3634,14.67854,339.5996,1.194229,1.400337,58.44421,52.10895,55.74133,60.19592
311.4215,14.55525,339.0547,1.194859,1.405373,58.43317,52.1145,55.75473,60.17194
311.1817,14.47157,338.9827,1.179829,1.385307,58.43561,52.11487,55.763,60.11527
311.2598,14.50478,338.1326,1.169796,1.385307,58.43738,52.133,55.74692,60.08236
312.8024,14.66405,337.6541,1.179829,1.38092,58.43799,52.11572,55.73343,59.8114
311.244,14.91777,337.0667,1.189842,1.375275,58.4328,52.13351,55.76617,59.80399
308.7397,15.03952,337.78,1.159773,1.360245,58.43781,52.12323,55.77042,60.11543
306.5885,15.28247,337.9778,1.14975,1.374626,58.42426,52.11292,55.74426,59.64465
303.7078,15.35049,334.9827,1.159153,1.334534,58.44437,52.121,55.74097,58.89086
301.435,15.22235,329.1561,1.139717,1.31012,58.43411,52.11069,55.74823,57.61588
299.9603,15.15576,327.3239,1.099014,1.309509,58.42767,52.1105,55.78043,56.99615
299.9603,15.22769,320.3823,1.089611,1.282134,58.42981,52.12769,55.74042,55.79376
301.0432,15.47037,315.8918,1.070175,1.239967,58.44345,52.08682,55.74142,54.8233
302.1043,15.59348,316.0324,1.076715,1.227079,58.42862,52.10474,55.79361,54.4608
304.0417,15.58084,313.0406,1.099625,1.25,58.44733,52.09717,55.75623,54.23867
305.2149,15.45869,313.2215,1.093998,1.244354,58.46399,52.09525,55.79028,54.25393
304.0811,15.52319,307.0297,1.089001,1.199875,58.46637,52.12189,55.79715,52.56042
303.7274,15.54637,307.4428,1.074562,1.179829,58.4758,52.13373,55.78549,52.48566
304.7352,15.47873,307.3349,1.075172,1.234951,58.4859,52.13589,55.8623,52.58484
304.6771,15.34677,306.9447,1.115284,1.194229,58.50931,52.14063,55.86011,52.63519
304.4954,15.29355,306.2472,1.093998,1.194859,58.52344,52.14499,55.85175,52.56805
304.4954,15.24399,304.8423,1.094608,1.194229,58.52731,52.15344,55.85727,52.51007
303.3035,15.28772,305.078,1.129093,1.202602,58.53336,52.16489,55.86664,52.59247
302.3441,15.28998,307.082,1.084595,1.211414,58.56967,52.16742,55.86539,52.90091
304.4954,15.40103,306.3278,1.105251,1.204891,58.56195,52.16693,55.90189,53.37067
308.7906,15.52853,310.1552,1.095238,1.271699,58.59012,52.18494,55.90512,54.66258
312.0829,15.60663,321.8166,1.145363,1.284447,58.58743,52.17892,55.92264,56.85708
315.2444,15.75067,333.1451,1.159153,1.355858,58.60156,52.21942,55.92044,59.15985
319.7213,16.01385,333.6639,1.175423,1.351825,58.62207,52.23471,55.9379,58.93032
319.5396,16.26291,337.4023,1.189842,1.390305,58.61346,52.26273,55.94125,59.99451
318.5294,16.35181,339.8754,1.190472,1.400986,58.6199,52.2778,55.95966,59.93304
319.2488,16.22745,340.283,1.194859,1.405373,58.64609,52.28479,55.9747,60.75222
319.9611,15.85873,340.3549,1.204891,1.420403,58.63217,52.30444,55.98785,60.03723
318.8273,15.73334,341.7184,1.189842,1.405373,58.63831,52.31744,55.9758,60.57979
318.5294,15.77527,341.6672,1.229935,1.405373,58.64691,52.32437,55.96411,61.10535
317.3686,15.96888,343.1211,1.204164,1.446114,58.65073,52.34927,56.01376,61.21151
314.7065,16.14517,344.3135,1.222066,1.460495,58.65125,52.34363,55.98981,61.0781
315.9566,16.1998,345.1729,1.239967,1.485558,58.64767,52.37192,56.01581,61.75995
319.2488,16.26932,347.5276,1.239967,1.445465,58.67096,52.38025,55.99686,62.19286
320.4408,16.02359,349.1516,1.254997,1.485558,58.68109,52.38739,56.03543,62.35352
319.2997,15.90155,349.0415,1.223226,1.480522,58.66644,52.39511,56.03949,62.15668
319.2488,15.65558,350.4072,1.25,1.476173,58.67538,52.40109,56.02328,62.41433
319.5875,15.53345,348.7312,1.237967,1.483524,58.67276,52.38812,56.05569,62.04926
320.2591,15.46625,351.7491,1.258177,1.511969,58.67206,52.38248,56.03094,62.71349
320.6806,15.44666,351.9037,1.244984,1.470528,58.68643,52.39667,56.05017,62.50022
320.4408,15.47989,354.4464,1.245613,1.491203,58.66653,52.37393,56.02325,62.68463
322.3846,15.44437,355.7772,1.275024,1.451111,58.68555,52.37134,56.02115,62.61444
325.7534,15.38757,352.9434,1.270676,1.460495,58.67542,52.37134,56.03659,62.39319
325.6953,15.56607,352.5009,1.259995,1.501236,58.67041,52.3609,56.00735,62.14142
324.5034,15.68652,357.0873,1.279411,1.511269,58.68698,52.36188,56.05426,62.84071
324.5034,15.81458,358.1223,1.28067,1.521301,58.67133,52.36069,56.06143,62.98645
327.5205,15.80107,357.7957,1.300087,1.506233,58.68768,52.36877,56.03235,63.27297
330.2885,15.81409,360.2142,1.300087,1.490555,58.70728,52.38065,56.04608,63.3194
327.6649,15.95123,359.7717,1.300735,1.511269,58.70215,52.38159,56.02863,63.7207
326.6474,15.99442,361.8371,1.300735,1.505585,58.72147,52.39963,56.02853,63.91492
329.758,15.86563,360.2142,1.285057,1.551361,58.70874,52.40369,56.05127,63.34534
330.5782,15.83539,360.2197,1.305122,1.556358,58.73132,52.42578,56.07297,63.50272
328.8786,15.86965,359.072,1.270676,1.560745,58.74594,52.45053,56.07147,62.77618
325.8666,16.15042,356.4518,1.275024,1.58577,58.73688,52.45078,56.09036,62.63951
326.9454,16.39865,355.0273,1.246401,1.545677,58.74039,52.45743,56.09021,62.50916
325.9352,16.37259,352.7527,1.245613,1.460495,58.75439,52.46262,56.10367,62.39319
325.4897,16.02905,350.6154,1.237997,1.500587,58.75531,52.47974,56.10861,62.03046
324.0819,15.741,350.6851,1.210518,1.495552,58.7637,52.48679,56.12576,61.74164
323.1226,15.65842,343.1342,1.214905,1.411018,58.78238,52.49738,56.16116,60.35919
321.451,15.81771,339.4165,1.214905,1.45546,58.81174,52.49759,56.17023,59.89336
320.2009,15.91153,338.2187,1.199875,1.436081,58.82813,52.5105,56.18579,59.83582
319.4887,16.01009,338.4454,1.200485,1.431046,58.83163,52.50262,56.19498,59.93652
319.7213,15.65305,330.5708,1.159782,1.370277,58.84817,52.51611,56.2005,58.30688
319.2997,15.3934,330.3909,1.14975,1.330185,58.86166,52.50674,56.21014,58.24127
319.009,15.26154,331.0867,1.165409,1.370926,58.87853,52.50598,56.21042,58.08258
318.0497,15.01624,330.6427,1.154766,1.345215,58.89841,52.49411,56.21191,58.05664
318.8273,14.9445,330.6024,1.145363,1.335831,58.90945,52.50433,56.18954,58.08258
317.868,14.97228,324.2153,1.130314,1.305122,58.92071,52.48746,56.23953,56.85425
318.6892,15.33912,323.7414,1.125298,1.285706,58.92104,52.49399,56.22519,56.82831
318.0497,15.73141,324.6841,1.124687,1.305122,58.94821,52.48129,56.21423,56.87866
319.009,15.86758,326.8476,1.165409,1.345215,58.95402,52.49133,56.25262,57.75256
318.8273,15.80246,327.4024,1.170425,1.345215,58.9651,52.50635,56.2623,58.08171
317.8171,15.71005,327.737,1.174812,1.322583,58.97433,52.50198,56.24948,57.91691
319.009,15.58688,328.7441,1.13472,1.345863,58.98334,52.50528,56.28665,58.22013
320.0192,15.4581,329.0907,1.130314,1.345863,58.99003,52.50696,56.29541,58.17871
319.009,15.42093,327.1186,1.158926,1.345863,58.99772,52.50302,56.26703,58.03611
320.0192,15.53442,328.2122,1.15036,1.345215,59.0312,52.50223,56.28519,58.06601
322.3522,15.45206,328.3844,1.159782,1.345215,59.03229,52.47861,56.27148,57.85675
319.6901,15.5722,327.5503,1.15036,1.360245,59.03378,52.48596,56.27164,57.85573
319.7794,15.66223,329.2095,1.159782,1.365891,59.03489,52.48221,56.29941,58.17849
319.0651,15.62668,328.5272,1.139717,1.325798,59.03798,52.46301,56.27728,58.09588
319.7794,15.72034,327.4384,1.139717,1.350861,59.06663,52.47247,56.29135,58.34213
318.8273,15.84491,328.4923,1.139717,1.36382,59.06178,52.47162,56.29749,58.39364
319.9611,15.90933,329.8874,1.159782,1.355247,59.05606,52.4664,56.28015,58.48236
318.7692,15.72168,332.2754,1.155376,1.360959,59.0639,52.46677,56.28665,58.91266
318.8168,15.67908,331.5179,1.145363,1.365705,59.07028,52.45331,56.30692,58.7241
318.0497,15.80829,332.501,1.154766,1.376986,59.06659,52.47156,56.30649,59.05173
318.2895,16.0553,334.5762,1.16478,1.385307,59.06726,52.46429,56.29565,59.47506
317.6281,16.1507,334.8443,1.154766,1.385307,59.09018,52.47525,56.28641,59.312
317.5773,16.27631,336.3596,1.159782,1.385307,59.09451,52.47195,56.31717,59.98332
317.8171,16.51938,339.6061,1.199875,1.4254,59.1005,52.47501,56.33145,60.2042
318.0497,16.63077,339.4699,1.169796,1.450462,59.10895,52.50366,56.33856,59.96094
319.009,16.67776,339.5168,1.209888,1.451111,59.13104,52.51608,56.34152,60.43069
319.6631,16.71039,342.9173,1.209888,1.41037,59.12738,52.51895,56.35225,60.9957
321.9306,16.67941,344.1696,1.200485,1.450462,59.14676,52.53638,56.36102,61.28976
320.6463,16.45327,345.7892,1.245613,1.486206,59.13528,52.55203,56.38166,61.32922
319.9611,16.30933,345.4819,1.204891,1.485558,59.15753,52.55777,56.36896,61.26556
319.9611,16.46408,346.0331,1.204891,1.480522,59.18097,52.5762,56.38965,61.57608
321.9306,16.46846,345.7219,1.204891,1.44043,59.15454,52.58252,56.39125,61.48335
322.1123,16.22284,346.1761,1.199875,1.480522,59.17618,52.5813,56.39859,61.06415
322.1123,16.00985,347.8971,1.239967,1.485558,59.18176,52.59656,56.41636,61.71657
322.8318,15.89044,346.7157,1.195488,1.428283,59.19485,52.61603,56.40625,61.37783
323.842,16.01754,347.3576,1.204891,1.425776,59.20551,52.60641,56.41306,61.46894
323.1205,16.17068,346.7876,1.194859,1.441078,59.19287,52.61621,56.43487,61.27864
324.0237,16.50815,346.1761,1.199875,1.405373,59.22198,52.61734,56.4332,61.35712
322.8318,16.66122,343.5974,1.199875,1.4254,59.21179,52.61847,56.44176,60.93532
323.3042,16.68799,342.5249,1.199875,1.41037,59.20273,52.62106,56.43512,61.11843
322.0096,16.6893,344.4029,1.199875,1.450462,59.24002,52.62756,56.43776,61.43276
322.3522,16.71796,343.9178,1.189842,1.427552,59.24057,52.63309,56.43571,61.22088
323.3624,16.45828,343.0263,1.174812,1.4068,59.24002,52.63428,56.45941,61.22262
323.5441,16.33011,343.4219,1.174812,1.435442,59.23453,52.6326,56.46375,60.87646
326.4013,16.41739,344.2307,1.191995,1.405373,59.23337,52.6337,56.4732,61.12475
328.6636,16.54739,342.2764,1.181965,1.445465,59.23956,52.63834,56.48655,60.4187
329.5763,16.90566,341.9189,1.166043,1.390305,59.24582,52.65149,56.46329,60.02808
328.2878,17.06332,334.7092,1.140347,1.31012,59.24954,52.64484,56.47287,58.40759
324.281,17.18817,333.3609,1.139987,1.350212,59.25513,52.65564,56.48379,58.19855
324.5034,16.95267,324.7833,1.099014,1.31012,59.2558,52.65784,56.48246,56.47736
327.9047,16.56802,324.3713,1.104641,1.300087,59.2717,52.65741,56.49568,56.49414
326.5145,16.29999,323.0515,1.104641,1.300087,59.2738,52.65472,56.50097,56.40259
322.8318,16.05322,317.894,1.084595,1.259384,59.30685,52.65311,56.50419,55.2002
323.8254,16.00781,317.8609,1.074562,1.244984,59.30164,52.6347,56.51125,55.37567
322.592,15.96793,317.1082,1.074562,1.25,59.30386,52.64737,56.52289,55.44281
323.2731,16.01468,316.3528,1.094608,1.25,59.31717,52.65143,56.52978,55.40445
324.2636,16.02878,311.7371,1.094608,1.209888,59.30832,52.63452,56.53467,53.77045
322.2562,15.84923,311.5234,1.089611,1.229935,59.32053,52.62473,56.56342,54.52227
320.7387,15.63937,311.5635,1.079578,1.229935,59.33493,52.62213,56.54827,54.42276
320.2009,15.53278,312.7583,1.089611,1.229935,59.34991,52.60885,56.53662,54.31213
320.2009,15.27731,312.7005,1.089611,1.189842,59.34155,52.59798,56.54431,54.039
317.868,15.15533,310.269,1.079578,1.189842,59.3461,52.58733,56.53558,54.02222
318.0497,15.13651,310.0052,1.089611,1.202383,59.34143,52.58029,56.53241,53.99628
318.2895,15.09903,310.5927,1.084595,1.189842,59.34589,52.5762,56.5354,53.97186
318.3477,15.01251,310.9283,1.084595,1.189842,59.35284,52.58307,56.52188,54.34723
318.8491,14.9229,312.261,1.093998,1.21657,59.36462,52.57857,56.50403,54.6814
318.7692,14.84892,310.4668,1.079578,1.229935,59.35251,52.57086,56.50305,54.61502
317.0976,14.82137,313.167,1.099625,1.239967,59.3573,52.56252,56.51727,55.52804
317.0976,14.83925,316.8564,1.114674,1.254997,59.35452,52.55176,56.50494,56.49414
316.9263,14.8185,322.4629,1.109657,1.26503,59.34207,52.55503,56.52643,56.85839
317.5773,14.72591,324.102,1.104641,1.26503,59.34729,52.55584,56.48383,57.29355
316.4653,14.71223,325.8209,1.14975,1.305122,59.34125,52.55579,56.48853,57.33032
316.892,14.71123,325.6662,1.14975,1.28006,59.3389,52.51721,56.49619,57.65185
314.7647,14.75365,327.0683,1.13472,1.304474,59.33429,52.50467,56.48068,57.75604
313.7545,14.73634,328.6002,1.124687,1.305122,59.34094,52.49319,56.44748,57.98885
310.5688,14.74901,329.0623,1.13472,1.309509,59.3259,52.48547,56.43588,58.31757
308.9796,14.83138,328.4204,1.13472,1.290092,59.32086,52.47656,56.43719,58.20988
307.8385,14.90303,326.9174,1.154766,1.305122,59.314,52.46963,56.42343,58.124
308.0202,14.95987,326.1261,1.154766,1.330185,59.30362,52.46945,56.41364,57.80029
303.4852,14.99982,326.8814,1.144733,1.290092,59.29654,52.47208,56.43106,57.9483
302.2933,14.94357,324.791,1.104641,1.285057,59.29343,52.46112,56.41275,57.34711
305.2294,15.06897,324.4433,1.109845,1.32515,59.28296,52.44598,56.40475,57.80618
304.4373,15.03442,324.8749,1.13472,1.285057,59.25592,52.44745,56.39853,57.34711
304.8307,15.06342,322.8683,1.139107,1.28649,59.26846,52.42868,56.39774,57.46787
303.9648,14.98816,322.9664,1.094608,1.283101,59.2482,52.42831,56.39743,56.85817
303.2454,14.96704,322.6242,1.109047,1.284447,59.23993,52.41541,56.37115,56.80389
304.5764,14.91789,322.8705,1.104641,1.27933,59.24069,52.40305,56.38745,56.7797
303.3253,14.94801,323.192,1.12899,1.28794,59.24936,52.40186,56.37488,56.77795
303.0055,14.91154,322.7997,1.094608,1.278627,59.22726,52.3999,56.34158,56.55365
301.8136,14.78917,324.197,1.089611,1.266458,59.22891,52.39618,56.36627,56.44531
303.4852,14.66582,322.8324,1.089611,1.269324,59.22504,52.39338,56.35046,56.46973
303.6669,14.63521,319.1833,1.104641,1.25715,59.22339,52.38644,56.36963,55.66711
303.0398,14.56993,318.755,1.099625,1.250703,59.21051,52.38684,56.3862,55.62592
301.3939,14.44142,314.9948,1.099014,1.214905,59.21283,52.37695,56.3537,54.27246
300.6529,14.36662,314.1382,1.079578,1.217769,59.21426,52.35751,56.34961,54.23889
300.142,14.3239,314.3946,1.074562,1.234951,59.21472,52.35968,56.36923,54.34723
300.8231,14.25008,313.5719,1.079578,1.234951,59.22351,52.35461,56.34784,54.41437
301.8479,14.25908,315.2019,1.094608,1.234951,59.22006,52.34869,56.35257,54.41437
303.0055,14.28511,314.67,1.094608,1.234951,59.23312,52.34198,56.33527,54.49829
301.0941,14.25923,312.9512,1.089611,1.194859,59.22699,52.34439,56.35477,54.41437
302.9713,14.19975,313.3828,1.075567,1.194229,59.20935,52.3374,56.36069,54.46472
301.5738,14.18239,313.0951,1.104641,1.234322,59.21683,52.33353,56.34116,54.44031
304.4746,14.16414,313.3469,1.099625,1.224937,59.20251,52.3356,56.32547,54.46472
303.0055,14.1718,315.2534,1.089611,1.229935,59.21167,52.32778,56.33337,54.41437
302.0534,14.24733,312.403,1.085205,1.229935,59.2074,52.32025,56.31204,54.43115
303.0055,14.22945,313.0417,1.079578,1.244984,59.2106,52.31882,56.32083,54.43115
305.1568,14.35301,313.5529,1.099014,1.249371,59.19916,52.32181,56.34293,54.49066
303.9648,14.42317,314.1937,1.099625,1.235139,59.21704,52.31494,56.33926,54.47235
303.0055,14.46425,313.4327,1.093998,1.229324,59.20508,52.32727,56.3316,54.42352
303.9648,14.265,313.239,1.104641,1.2643,59.19174,52.31488,56.32999,54.43791
303.9648,14.2304,313.8864,1.099625,1.224308,59.20734,52.32913,56.33539,54.44031
304.9169,14.16867,313.1311,1.099625,1.224937,59.23196,52.3208,56.33173,54.43115
303.725,14.13982,312.597,1.089611,1.200485,59.21338,52.31876,56.31927,53.74167
303.0055,14.05357,309.3414,1.079578,1.209278,59.19583,52.31421,56.31439,53.2196
302.2351,14.0266,307.9071,1.079578,1.194859,59.1951,52.31284,56.29834,53.26996
303.2454,13.94566,308.0826,1.109047,1.189842,59.20209,52.29742,56.30185,53.2196
302.0534,13.95689,307.5998,1.087458,1.189232,59.18146,52.28973,56.28955,53.32794
302.2248,14.0656,308.3344,1.064548,1.209888,59.18491,52.27121,56.27399,53.28653
300.8615,13.97972,301.7469,1.073952,1.169796,59.18613,52.25378,56.26825,52.29187
299.9022,13.94255,302.3224,1.089611,1.174183,59.1702,52.23303,56.29251,52.23389
300.142,13.93138,302.2657,1.08102,1.214905,59.16632,52.2233,56.24619,52.49329
300.142,13.90547,300.2949,1.109657,1.214905,59.16586,52.20731,56.26831,52.64244
298.9501,13.8875,301.7371,1.083984,1.174183,59.15829,52.18445,56.26801,53.02713
298.9501,13.76209,302.2657,1.094608,1.170425,59.16632,52.18478,56.24307,52.73328
300.142,13.72612,303.3218,1.085205,1.209888,59.15268,52.16049,56.24094,52.99377
298.9501,13.71431,304.5197,1.109047,1.204891,59.14536,52.14337,56.23099,53.34473
298.2306,13.70535,304.572,1.106878,1.215534,59.13669,52.1268,56.21939,53.13023
298.4705,13.71884,305.0405,1.064548,1.199875,59.12891,52.11551,56.20465,53.59566
301.4557,13.71178,305.0766,1.109657,1.199875,59.12454,52.10373,56.16687,53.49579
301.8136,13.7509,306.263,1.069565,1.199875,59.10492,52.08203,56.17941,53.6396
300.6217,13.65763,308.5915,1.110268,1.220551,59.10925,52.05951,56.16068,54.12201
301.8136,13.67799,318.5828,1.089611,1.26503,59.09787,52.0488,56.15359,56.58504
308.3424,13.80669,320.8825,1.104641,1.269417,59.0799,52.03952,56.14584,57.00291
318.1732,13.8748,324.198,1.145363,1.270676,59.05826,52.03934,56.12299,57.35212
324.0237,13.99861,326.2972,1.119671,1.305122,59.05859,52.03958,56.10077,57.88465
326.8872,14.11943,329.4503,1.159782,1.28006,59.05792,52.0491,56.08893,58.36138
329.4839,14.15996,332.2321,1.169796,1.320152,59.03522,52.05255,56.07953,58.99226
338.8281,14.22108,334.9609,1.155376,1.340179,59.02512,52.04785,56.08533,59.46045
343.9252,14.20236,342.0933,1.179829,1.390305,59.01642,52.05096,56.06369,60.26633
350.2965,14.16536,343.9724,1.214733,1.405373,58.99948,52.05811,56.06418,61.08921
351.0773,14.27528,344.986,1.210518,1.445465,58.99203,52.05124,56.05789,61.4151
354.7973,14.5088,349.459,1.25061,1.484588,58.96823,52.04602,56.03345,62.05967
